Navigation Status,MMSI,Longitude,Latitude,Ship_Type
0,525002087,105.75086833333332,-5.47258,Passenger
5,525200021,106.11049166666666,-5.9746516666666665,Tankers
0,525500505,106.105695,-5.947963333333333,Pilot
15,525201093,105.99194833333334,-5.92365,Tankers
0,525500784,106.10796166666668,-5.95051,Pilot
4,403638000,105.47103666666666,44.57057666666667,Unknown ship type
0,525124932,80.33450333333333,89.66233833333334,Unknown ship type
1,525701011,106.11222,-6.478183333333333,Tugs
0,525301368,106.09028666666669,-5.904308333333334,Fishing
0,525100375,105.78531833333334,-5.833783333333334,Cargo 
0,525601581,-91.78082833333332,-95.59642666666667,Search and rescue vessels
5,525501418,106.03118,-5.923376666666667,Pilot
0,525900995,-91.84178833333333,-95.21109333333334,Other types of vessels
0,525301513,105.67583333333332,-5.940413333333334,Fishing
1,525002061,105.9882,-5.952511666666667,Passenger
8,525005232,105.80456333333332,-5.812613333333333,Passenger
0,525601851,-91.83432166666668,-95.09674666666666,Search and rescue vessels
1,525110002,106.38727,-5.912888333333333,Unknown ship type
5,370385000,105.95894166666666,-6.008541666666667,Unknown ship type
5,567062200,106.08205166666669,-6.406483333333333,Unknown ship type
1,525601570,106.11194,-5.9544,Search and rescue vessels
1,441838000,105.94159333333332,-5.983806666666666,Unknown ship type
0,525005522,-90.93888166666666,-93.99982166666666,Passenger
5,538002013,105.95176666666669,-6.015336666666666,Passenger
0,219215876,71.32938333333334,64.62285166666666,Unknown ship type
10,525003128,106.12028833333332,-5.977403333333333,Passenger
0,636019957,105.97724833333334,-5.971206666666666,Unknown ship type
8,525016636,106.13020333333333,-5.985566666666666,Unknown ship type
0,625005399,106.12007666666666,-5.956836666666667,Passenger
15,525963284,106.11182,-5.981756666666667,Unknown ship type
15,525024056,105.757945,-5.474501666666667,Unknown ship type
0,525019467,105.99374666666668,-5.926678333333333,Unknown ship type
0,525119038,105.64872166666666,-6.180045,Unknown ship type
5,525200021,106.11049333333334,-5.974648333333334,Tankers
0,525016563,106.12683833333334,-5.925233333333333,Unknown ship type
8,525501481,106.10177333333333,-5.9111183333333335,Pilot
0,525015491,105.99127833333333,-5.954923333333333,Unknown ship type
0,525121051,106.06992166666669,-5.869645,Unknown ship type
1,525113030,106.04541666666668,-5.4487,Unknown ship type
15,525024295,105.86616,-5.899945,Unknown ship type
0,525015377,105.95819833333331,-5.920378333333334,Unknown ship type
0,525019408,71.94122333333334,67.04919833333334,Unknown ship type
0,525018198,81.11946333333333,64.37778166666666,Unknown ship type
0,565648000,106.13996833333331,-5.788815,Unknown ship type
0,354552000,106.29026666666668,-5.759806666666667,Unknown ship type
0,525007397,105.995695,-5.930971666666666,Passenger
8,525003465,105.95684333333334,-5.91821,Passenger
0,525021421,105.985155,-5.950728333333333,Unknown ship type
11,525021328,106.1076,-5.981815,Unknown ship type
3,525023329,106.091335,-5.905896666666667,Unknown ship type
0,525120014,106.10961166666668,-5.981675,Unknown ship type
8,525010303,106.10877333333332,-5.613541666666666,Unknown ship type
1,525100336,105.93652166666666,-5.928423333333333,Cargo 
0,525100695,105.99411333333332,-5.929405,Cargo 
0,526250218,106.12098166666668,-5.955285,Unknown ship type
0,525300595,106.11219333333334,-5.959476666666666,Fishing
0,563478000,105.53706333333334,53.81057,Unknown ship type
0,525121045,106.17552666666668,-5.837626666666667,Unknown ship type
1,353360000,105.92557666666669,-6.017233333333333,Unknown ship type
0,525005177,105.89951333333332,-5.902733333333333,Passenger
15,525006281,106.102645,-5.9184616666666665,Passenger
1,525106002,106.05472166666668,-5.862611666666667,Cargo 
0,351907000,106.113385,-5.768493333333334,Other types of vessels
3,525300056,106.05589166666668,-5.972493333333333,Fishing
0,525400839,105.97917833333334,-5.962325,High-speed craft
15,525200529,106.11421833333333,-5.952905,Tankers
1,525011121,106.12185,-5.960801666666667,Unknown ship type
1,441838000,105.94152666666666,-5.983695,Unknown ship type
0,525101872,106.11346,-5.963503333333334,Cargo 
5,525501418,106.03119333333332,-5.922203333333333,Pilot
8,525005232,105.80460166666668,-5.8126283333333335,Passenger
0,525300875,106.09525,69.38930333333333,Fishing
0,525007392,105.90867166666666,-5.926093333333333,Passenger
0,525200031,105.99301666666666,-5.950221666666667,Tankers
15,525024239,106.13103,-5.97313,Unknown ship type
0,525500784,106.10792333333332,-5.950521666666667,Pilot
8,525401107,105.77512333333334,-6.116013333333333,High-speed craft
0,525019409,105.82416666666668,-6.773305,Unknown ship type
0,351220000,105.6707,-6.078351666666666,Unknown ship type
2,525501780,106.10738,-5.979768333333333,Pilot
1,525300614,106.097375,-5.859516666666667,Fishing
15,525201093,105.97056666666668,-5.921616666666667,Tankers
8,525006403,106.12118,-5.933941666666667,Passenger
0,563138900,106.067965,-5.47112,Unknown ship type
0,525100600,105.991725,-5.94653,Cargo 
0,525501944,-91.741255,-94.57114666666666,Pilot
8,525200335,105.83822333333332,-6.660668333333334,Tankers
0,253644288,86.17535666666667,74.03495166666667,Unknown ship type
0,525301038,-91.91096166666668,-94.55044666666667,Fishing
0,525501989,-91.739335,-95.80784,Pilot
0,525601859,-93.56400166666668,-93.89481,Search and rescue vessels
1,525701439,105.98240666666666,-5.957821666666667,Tugs
0,525024001,105.74303666666668,44.466885,Unknown ship type
2,525013032,106.11284333333332,-5.981198333333333,Unknown ship type
1,525025069,105.94198,-5.99898,Unknown ship type
0,525100633,105.98143666666668,-5.939338333333334,Cargo 
0,525100688,105.75525,-5.588996666666667,Cargo 
1,538008263,106.08982333333331,-5.6279916666666665,Passenger
5,538002013,105.95174,-6.015343333333333,Passenger
0,525200126,105.980205,-5.920476666666667,Tankers
0,525300577,-91.82856166666669,-95.10786333333331,Fishing
0,525500505,106.10565666666666,-5.947945,Pilot
1,525005350,106.00148333333334,-6.352188333333333,Passenger
0,525023144,105.99354,-5.953076666666667,Unknown ship type
0,525121064,103.21802333333332,77.15884333333334,Unknown ship type
0,525501643,-91.838215,-95.21010666666666,Pilot
8,525300475,105.996115,-5.94507,Fishing
1,371168000,105.92805333333334,-5.989093333333333,Unknown ship type
0,636025300,70.35007666666667,62.73742,Unknown ship type
4,403638000,105.51743666666668,-6.277935,Unknown ship type
15,525016693,105.95315666666669,-6.015466666666667,Unknown ship type
0,525401907,-93.89194833333332,-93.72025666666669,High-speed craft
0,525900995,-91.84176166666668,-95.21053333333332,Other types of vessels
5,525900437,106.111095,-5.9811483333333335,Other types of vessels
0,525124932,80.29770333333333,86.93367,Unknown ship type
0,525100493,105.85816833333334,-6.72654,Cargo 
0,525018946,60.61333,74.85084666666667,Unknown ship type
0,219215876,71.32650333333333,64.62956,Unknown ship type
0,525100375,105.78531166666669,-5.833785,Cargo 
0,525401163,106.10267333333331,-5.912665,High-speed craft
1,525012321,106.13102833333332,-5.94859,Unknown ship type
0,525100582,60.35850333333333,74.10616,Cargo 
15,525200374,105.752355,-5.372226666666666,Tankers
0,525002087,105.78473833333334,-5.589735,Passenger
0,525006235,105.79035333333331,-5.828658333333333,Passenger
1,525601570,106.11196666666666,-5.954373333333334,Search and rescue vessels
1,525016008,105.94425833333334,-5.970345,Unknown ship type
1,352003163,105.91753166666666,-6.022725,Passenger
5,538006003,105.93755833333331,-6.024075,Passenger
0,525501380,-91.471335,-95.74178166666668,Pilot
0,525601388,-91.84160166666666,-95.20893333333332,Search and rescue vessels
0,525201794,53.76191666666666,67.48764833333334,Tankers
15,525002068,105.98730666666668,-5.956448333333333,Passenger
0,525601851,-91.83496166666669,-95.09656,Search and rescue vessels
0,525200126,105.903125,-5.9023216666666665,Tankers
0,525601851,-91.83466833333334,-95.09664,Search and rescue vessels
0,525121045,106.25356666666669,-5.8368883333333335,Unknown ship type
8,525016636,106.13039166666668,-5.98539,Unknown ship type
15,525963284,106.11178166666669,-5.9817116666666665,Unknown ship type
10,525003128,106.12034166666666,-5.977356666666667,Passenger
0,625005399,106.11991166666668,-5.956931666666667,Passenger
15,525006281,106.10261,-5.918431666666667,Passenger
1,525106002,106.054575,-5.86237,Cargo 
1,353360000,105.92567,-6.017116666666666,Unknown ship type
0,525301368,106.09026666666666,-5.904278333333333,Fishing
0,565648000,106.21331333333332,-5.786325,Unknown ship type
8,525401107,105.818685,-6.061261666666667,High-speed craft
15,525002068,105.98729666666668,-5.956456666666667,Passenger
8,525007392,105.98314833333332,-5.944576666666666,Passenger
0,525121051,106.06989666666666,-5.8696383333333335,Unknown ship type
3,525023329,106.09131333333332,-5.905851666666667,Unknown ship type
0,351220000,105.72495333333332,-6.035155,Unknown ship type
8,525501481,106.10174,-5.911086666666667,Pilot
0,525024001,105.74385666666667,-6.293611666666667,Unknown ship type
0,525015491,105.99117166666667,-5.954816666666667,Unknown ship type
0,525401907,-93.884455,-93.90697666666668,High-speed craft
0,354552000,106.389925,-5.754543333333333,Unknown ship type
0,563478000,105.69543,-6.087398333333334,Unknown ship type
0,525007397,105.995575,-5.930915,Passenger
0,525021421,105.98521166666669,-5.950701666666666,Unknown ship type
8,525005232,105.80457,-5.812601666666667,Passenger
8,525003465,105.992025,-5.923461666666666,Passenger
0,525120014,106.109595,-5.981573333333333,Unknown ship type
8,525006403,106.12116666666668,-5.933895,Passenger
8,525014065,106.13514333333332,66.95521666666667,Unknown ship type
0,351907000,106.18849,-5.7679833333333335,Other types of vessels
0,526250218,106.121005,-5.9552233333333335,Unknown ship type
11,525021328,106.10758666666666,-5.9817816666666666,Unknown ship type
0,525101872,106.11343666666669,-5.963491666666667,Cargo 
0,525300875,106.10044333333332,-5.908873333333333,Fishing
0,525019467,105.99375333333332,-5.926643333333334,Unknown ship type
0,525501989,-91.74026833333332,-95.80749333333333,Pilot
0,525400839,105.97915666666668,-5.962283333333334,High-speed craft
0,525100600,105.99154166666666,-5.946375,Cargo 
0,525019409,105.89550166666666,-5.921265,Unknown ship type
0,525005177,105.78116833333333,-5.2719233333333335,Passenger
1,525100336,105.9958,-5.93629,Cargo 
15,525024239,106.13105833333331,-5.973096666666667,Unknown ship type
2,525501780,106.10753,-5.979896666666667,Pilot
0,525300595,106.11235333333332,-5.902151666666667,Fishing
8,525200335,105.90118333333334,-5.906876666666666,Tankers
0,525401163,106.10267333333331,-5.912658333333333,High-speed craft
0,525200031,105.99335166666668,-5.950525,Tankers
0,525005027,-91.47154833333332,-95.571445,Passenger
0,253644288,78.18389,74.69937666666667,Unknown ship type
0,636019957,105.97726166666666,-5.971136666666666,Unknown ship type
0,525015377,105.872155,-6.710431666666667,Unknown ship type
5,525900437,106.1112,-5.981231666666667,Other types of vessels
0,525024295,105.76672666666668,-5.866503333333333,Unknown ship type
3,525300056,106.055875,-5.97164,Fishing
8,525010303,106.11346666666668,-5.631875,Unknown ship type
0,525100633,105.9815,-5.940196666666667,Cargo 
1,525012321,106.13113833333334,-5.948531666666667,Unknown ship type
0,525100375,105.785345,-5.833753333333333,Cargo 
15,525200529,106.114195,-5.952866666666667,Tankers
0,525201794,52.38591666666667,67.822045,Tankers
1,525701439,105.982415,-5.957795,Tugs
15,525024056,105.75180333333331,-5.374961666666667,Unknown ship type
5,525018198,106.12505166666666,-5.984778333333334,Unknown ship type
0,525006235,105.79034166666666,-5.828666666666667,Passenger
0,525119038,105.69678666666668,-6.099833333333334,Unknown ship type
0,525100493,59.39946333333334,92.34217666666666,Cargo 
0,525023175,106.17539,-5.829223333333333,Unknown ship type
0,525006222,105.754405,-5.33991,Passenger
0,525016563,106.09026666666666,-5.849953333333334,Unknown ship type
8,525300475,105.99647666666668,-5.944706666666667,Fishing
4,403638000,105.60305833333334,-6.234211666666667,Unknown ship type
0,525002087,105.829585,-6.746213333333333,Passenger
1,525701011,106.11203,-6.495463333333333,Tugs
0,525100695,105.97663333333334,-5.920926666666666,Cargo 
1,371168000,105.928085,-5.989075,Unknown ship type
0,525002086,72.91594333333333,67.76996,Passenger
0,525601981,-91.746135,-95.79442,Search and rescue vessels
0,525021074,-91.59272166666666,-95.515225,Unknown ship type
0,525022100,105.7556,-5.869718333333333,Unknown ship type
1,525601570,106.11197333333334,-5.954376666666667,Search and rescue vessels
1,525002061,105.98816666666669,-5.952475,Passenger
0,525010092,106.10719666666668,64.80102333333333,Unknown ship type
15,525201093,105.8571,-6.319071666666667,Tankers
1,352003828,105.82636666666669,-5.77515,Passenger
0,525300578,-91.98192166666666,-94.42556,Fishing
1,525300614,106.09738833333331,-5.859531666666666,Fishing
1,525011121,106.12231666666666,-5.960715,Unknown ship type
1,525601894,106.054965,-5.591481666666667,Search and rescue vessels
0,525800155,-91.53280166666669,-95.19104,Sailing
0,525100688,105.84535666666666,-6.80488,Cargo 
1,525701087,106.12906666666667,-5.939016666666666,Tugs
5,567062200,106.08210166666667,-6.403923333333333,Unknown ship type
0,525100805,105.82667166666668,-6.422478333333333,Cargo 
5,538006003,105.93759,-6.024066666666666,Passenger
0,525023144,105.99362666666669,-5.953196666666667,Unknown ship type
1,441838000,105.94148,-5.983528333333333,Unknown ship type
0,525001056,73.04127666666666,67.70603333333334,Passenger
2,525013032,106.11283166666666,-5.981065,Unknown ship type
0,525124932,80.31242333333333,89.73763,Unknown ship type
0,525015868,105.79678,-5.831255,Unknown ship type
0,525501380,-91.471815,-95.741355,Pilot
0,636025300,70.34954333333333,62.73444166666667,Unknown ship type
0,525300118,-91.76224166666668,-95.81876833333334,Fishing
1,538008263,106.08983,-5.628641666666667,Passenger
1,525001125,105.81608666666666,-6.178,Passenger
1,525015756,106.12989,-5.95999,Unknown ship type
1,352003163,105.917395,-6.022605,Passenger
0,525601581,-91.78112166666666,-95.59546666666668,Search and rescue vessels
5,525200021,106.11049666666666,-5.974601666666667,Tankers
5,525501418,106.03119333333332,-5.919535,Pilot
0,219215876,71.33855666666666,64.62199166666667,Unknown ship type
0,525024157,105.98536666666666,-5.960915,Unknown ship type
1,525016008,105.94425833333334,-5.970325,Unknown ship type
0,525001034,-91.74962833333332,-94.99618166666669,Passenger
0,525005522,-92.854615,-93.66561,Passenger
0,525401806,105.96860666666667,-5.9123616666666665,High-speed craft
1,525005350,106.00155,-6.344656666666666,Passenger
1,525300391,105.80957833333332,-5.817355,Fishing
5,538002013,105.951775,-6.015315,Passenger
0,525501643,-91.83824166666666,-95.20952,Pilot
0,525401080,106.18275,-5.844325,High-speed craft
1,525110002,106.387165,-5.912973333333333,Unknown ship type
15,525016693,105.95438333333334,-6.016655,Unknown ship type
5,370385000,105.95999666666668,62.84686,Unknown ship type
8,525015932,105.79119166666666,-5.315193333333333,Unknown ship type
1,525113030,106.04531666666666,-5.4508616666666665,Unknown ship type
1,525016024,106.13698,-5.949906666666666,Unknown ship type
